Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57365.raw
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	7	7	4.22153e+06
O15155	BET1_HUMAN	BET1	BET1 homolog	1	1	91468.1
O15156	ZBT7B_HUMAN	ZBTB7B	Zinc finger and BTB domain-containing protein 7B	2	2	7960.46
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	8	8	2.29014e+06
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	4	4	1.77916e+06
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	11	11	1.14939e+06
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	6	6	2.67237e+06
O15182	CETN3_HUMAN	CETN3	Centrin-3	2	2	4.76886e+06
O15211	RGL2_HUMAN	RGL2	Ral guanine nucleotide dissociation stimulator-like 2	1	1	2317.11
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	4	4	4.23911e+06
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	10	10	3.30623e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	18	18	4.73398e+06
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	4	4	863959
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	19	19	2.82366e+06
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	10	10	1.25128e+07
O15234	CASC3_HUMAN	CASC3	Protein CASC3	5	5	133411
O15258	RER1_HUMAN	RER1	Protein RER1	4	4	457120
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	4	4	6.96078e+06
O15264;P53778	MK12_HUMAN;MK13_HUMAN	MAPK12;MAPK13	Mitogen-activated protein kinase 13	1	0	3025.73
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	8	8	9.60514e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	6	6	353296
O15287	FANCG_HUMAN	FANCG	Fanconi anemia group G protein	2	2	1.1008e+06
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	27	27	1.3033e+07
O15304	SIVA_HUMAN	SIVA1	Apoptosis regulatory protein Siva	1	1	122619
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	8	8	2.12238e+06
O15321	TM9S1_HUMAN	TM9SF1	Transmembrane 9 superfamily member 1	7	7	330713
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	6	6	785214
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	4	4	9.15569e+06
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	16	16	3.13717e+06
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	25	25	1.92143e+06
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	16	16	6.4661e+06
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	10	10	3.33446e+06
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	3	3	530053
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	15	15	5.61342e+06
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	11	11	2.00198e+07
O15392	BIRC5_HUMAN	BIRC5	Baculoviral IAP repeat-containing protein 5	1	1	1865.18
O15397	IPO8_HUMAN	IPO8	Importin-8	10	10	2.81716e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	5	5	8.33724e+06
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	5	5	62853.4
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	8	8	4.50406e+06
O15431	COPT1_HUMAN	SLC31A1	High affinity copper uptake protein 1	2	2	427076
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	12	12	9.31894e+06
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	5	5	208615
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	8	8	2.33965e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	9	9	554530
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	7	7	1.22317e+06
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	3	3	197152
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	5	5	4.1673e+06
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	2	2	430548
O15525	MAFG_HUMAN	MAFG	Transcription factor MafG	3	2	252847
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	5	1	2.299e+07
O15533	TPSN_HUMAN	TAPBP	Tapasin	4	4	9.32e+06
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	6	5	221050
O15554	KCNN4_HUMAN	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	1	1	5088.23
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	2	2	7.45132e+06
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	26	24	5.93436e+06
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	11	11	1.34122e+06
O43149	ZZEF1_HUMAN	ZZEF1	Zinc finger ZZ-type and EF-hand domain-containing protein 1	10	10	1.6434e+06
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	6	6	1.23662e+06
O43157	PLXB1_HUMAN	PLXNB1	Plexin-B1	4	4	9534.21
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	10	10	466702
O43166	SI1L1_HUMAN	SIPA1L1	Signal-induced proliferation-associated 1-like protein 1	4	4	80251.2
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	2	2	4.8373e+06
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	16	16	1.83558e+06
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	19	19	3.13882e+07
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	5	5	3.68304e+06
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	9	9	5.52637e+07
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	22	22	3.97505e+06
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	4	1	3.42357e+06
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	9	9	1.37673e+06
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	14	14	5.98207e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	20	20	1.18951e+07
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	4	4	1.48868e+06
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	4	4	1.08196e+07
O43296;Q08ER8;Q14592;Q6V9R5;Q8N587;Q9NXT0	ZN264_HUMAN;ZN460_HUMAN;ZN543_HUMAN;ZN561_HUMAN;ZN562_HUMAN;ZN586_HUMAN	ZNF264;ZNF460;ZNF543;ZNF561;ZNF562;ZNF586	Zinc finger protein 264	1	0	4090.22
O43299	AP5Z1_HUMAN	AP5Z1	AP-5 complex subunit zeta-1	1	1	129208
O43306	ADCY6_HUMAN	ADCY6	Adenylate cyclase type 6	1	1	2063.07
O43310	CTIF_HUMAN	CTIF	CBP80/20-dependent translation initiation factor	2	2	7929.65
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	8	7	94875.6
O43318	M3K7_HUMAN	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	3	3	244955
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	5	5	2.60881e+06
O43353	RIPK2_HUMAN	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	1	1	8398.01
O43379	WDR62_HUMAN	WDR62	WD repeat-containing protein 62	2	2	59241.9
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	23	18	1.3951e+07
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	18	18	2.374e+06
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	13	13	2.72985e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	12	12	9.17893e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	4	4	264686
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	3	3	1.90451e+06
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	6	6	63905.2
O43427	FIBP_HUMAN	FIBP	Acidic fibroblast growth factor intracellular-binding protein	1	1	4955.93
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	8	8	566765
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	7	7	3.79295e+07
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	4	3	1.02404e+06
O43474	KLF4_HUMAN	KLF4	Krueppel-like factor 4	3	3	98097.9
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	7	4	1.68181e+06
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	24	23	1.4495e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	9	9	3.94874e+06
O43502	RA51C_HUMAN	RAD51C	DNA repair protein RAD51 homolog 3	2	2	107314
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	3	3	964635
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	1	1	17176.9
O43513	MED7_HUMAN	MED7	Mediator of RNA polymerase II transcription subunit 7	1	1	9932.72
O43524	FOXO3_HUMAN	FOXO3	Forkhead box protein O3	1	1	3105.62
O43567	RNF13_HUMAN	RNF13	E3 ubiquitin-protein ligase RNF13	1	1	10044.8
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	2	2	68084
O43583	DENR_HUMAN	DENR	Density-regulated protein	7	7	2.62602e+06
O43592	XPOT_HUMAN	XPOT	Exportin-T	23	23	8.55378e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	3	3	3.76578e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	14	14	4.33525e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	5	4	2.48005e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	5	5	875775
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	666667
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	4	4	2.01729e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	11	11	1.15533e+06
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	6	6	1.25371e+06
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	4	4	604844
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	5	5	5.02178e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	3	3	1.49476e+06
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	2.65472e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4	4	2.14656e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	7	7	3.97325e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	9	9	4.02749e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	1.32055e+06
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	46	32	2.52071e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	2	2	627849
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	3	3	115142
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	3	3	250506
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	16	16	2.56941e+06
O43731	ERD23_HUMAN	KDELR3	ER lumen protein-retaining receptor 3	1	1	105622
O43734	CIKS_HUMAN	TRAF3IP2	Adapter protein CIKS	1	1	1645.62
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	16	16	3.19383e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	5	5	2.96235e+06
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	2	2	1.29334e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	11	11	2.05531e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	6	5	5.98411e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	8	8	1.45134e+07
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	15	15	7.85667e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	11	10	370070
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	2	2	289520
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	3	3	9.79126e+06
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	6	6	3.79915e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	9	9	4.59339e+06
O43815	STRN_HUMAN	STRN	Striatin	9	9	1.52426e+06
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	10	10	5.02395e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	2	2	1.13022e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	9	9	4.05356e+06
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	3	3	111051
O43826	G6PT1_HUMAN	SLC37A4	Glucose-6-phosphate exchanger SLC37A4	2	2	454030
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	12	12	2.06542e+06
O43847	NRDC_HUMAN	NRDC	Nardilysin	23	23	2.96331e+06
O43852	CALU_HUMAN	CALU	Calumenin	12	12	8.81259e+06
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	13	5	3.13986e+07
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	2	2	122735
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	6	6	900269
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	3	3	514835
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	3	3	16404.7
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	6	6	2.07346e+06
O43933	PEX1_HUMAN	PEX1	Peroxisome biogenesis factor 1	4	4	145491
O50628;P0C0R0;P20831;Q2FKQ0;Q2G2Q0;Q5HJZ0;Q5HK04;Q6GD84;Q6GKT9;Q8NKW8;Q932M0;Q99XG5	GYRA_HALH5;GYRA_STAA3;GYRA_STAA8;GYRA_STAAC;GYRA_STAAM;GYRA_STAAN;GYRA_STAAR;GYRA_STAAS;GYRA_STAAU;GYRA_STAAW;GYRA_STAEQ;GYRA_STAES	gyrA	DNA gyrase subunit A	1	1	576573
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	2	2	428758
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	18	17	6.15071e+06
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	2	1	160111
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	3	3	1.78366e+06
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	14	14	1.71032e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	5	5	1.96845e+06
O60244	MED14_HUMAN	MED14	Mediator of RNA polymerase II transcription subunit 14	9	9	2.53972e+06
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	1	1	2516.74
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	8	8	965800
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	32	24	3.01036e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	26	24	1.02548e+06
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	19	19	1.45019e+06
O60293	ZC3H1_HUMAN	ZFC3H1	Zinc finger C3H1 domain-containing protein	9	9	644088
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	8	8	817511
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	18	18	8.63576e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	28	28	1.56783e+06
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	8	8	4.8388e+06
O60333	KIF1B_HUMAN	KIF1B	Kinesin-like protein KIF1B	6	5	210006
O60337	MARH6_HUMAN	MARCHF6	E3 ubiquitin-protein ligase MARCHF6	1	1	5285.67
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	15	15	1.12573e+07
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	7	7	204059
O60353	FZD6_HUMAN	FZD6	Frizzled-6	2	2	43607
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	1	1	1.4502e+06
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	7	7	562000
O60437	PEPL_HUMAN	PPL	Periplakin	28	28	2.47379e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	6	6	1.45958e+06
O60447	EVI5_HUMAN	EVI5	Ecotropic viral integration site 5 protein homolog	1	1	3635.42
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	1	1	8516.2
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	3	3	630535
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	23	20	1.185e+07
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	5	5	3.58971e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	3	3	740468
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	16	16	1.94811e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	11	11	4.53611e+06
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	18	18	1.33955e+07
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	13	13	2.70126e+06
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	11	11	4.49854e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	10	10	2.43842e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	8	8	1.16434e+06
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	10	9	891769
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	9	9	936632
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	21	21	4.81684e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	4	4	575044
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	24	24	1.23666e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	3	3	101873
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	1	1	96615.9
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	9	9	1.42423e+07
O60658	PDE8A_HUMAN	PDE8A	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	3	3	9332.17
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	14	14	7.71545e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1	1	624848
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	2	2	390392
O60675	MAFK_HUMAN	MAFK	Transcription factor MafK	2	2	999351
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	14	14	3.22546e+06
O60683	PEX10_HUMAN	PEX10	Peroxisome biogenesis factor 10	1	1	5426.77
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	6	4	1.98863e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	20	20	5.43114e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	16	16	2.57493e+06
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	390960
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	4	0	6.9489e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	17	15	9.0091e+06
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	9	9	2.95241e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	22	22	1.99912e+06
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	3	3	274855
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	8	8	362644
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	3	0	3.19813e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	12	10	1.51174e+06
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	14	14	322211
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	6	6	2.58621e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	4	4	592199
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	838950
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	16	15	5.66383e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	32	32	4.7594e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	5	5	5.81726e+06
O60870	KIN17_HUMAN	KIN	DNA/RNA-binding protein KIN17	5	5	3.69026e+06
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	6	6	5.40173e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	9	9	1.31518e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	19	14	3.29574e+06
O60888	CUTA_HUMAN	CUTA	Protein CutA	3	3	5.50124e+06
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	4	4	1.04301e+06
O60911	CATL2_HUMAN	CTSV	Cathepsin L2	1	1	5996.8
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	3	3	539341
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	3	3	3.29792e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	3	3	86999.4
O60930	RNH1_HUMAN	RNASEH1	Ribonuclease H1	1	1	25875.6
O60934	NBN_HUMAN	NBN	Nibrin	20	20	927052
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	5	5	823619
O60941	DTNB_HUMAN	DTNB	Dystrobrevin beta	1	0	955802
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	7	7	205176
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	3	3	1.89611e+06
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	8	8	1.47295e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	7	5	303111
O75054	IGSF3_HUMAN	IGSF3	Immunoglobulin superfamily member 3	2	2	27794.3
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	4	4	2.52364e+06
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	16	16	7.47717e+06
O75110	ATP9A_HUMAN	ATP9A	Probable phospholipid-transporting ATPase IIA	2	2	1604.57
O75113	N4BP1_HUMAN	N4BP1	NEDD4-binding protein 1	5	5	86014.2
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	30	26	1.11534e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	22	19	2.35533e+06
O75127	PTCD1_HUMAN	PTCD1	Pentatricopeptide repeat-containing protein 1, mitochondrial	2	2	52954.2
O75128	COBL_HUMAN	COBL	Protein cordon-bleu	8	8	109972
O75131	CPNE3_HUMAN	CPNE3	Copine-3	15	14	8.4345e+06
O75143	ATG13_HUMAN	ATG13	Autophagy-related protein 13	3	3	63866.5
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	14	13	3.6062e+06
O75147	OBSL1_HUMAN	OBSL1	Obscurin-like protein 1	3	3	6808.96
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	20	19	1.94637e+06
O75151	PHF2_HUMAN	PHF2	Lysine-specific demethylase PHF2	5	4	227972
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	22	15	1.80645e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	29	29	4.31679e+06
O75157	T22D2_HUMAN	TSC22D2	TSC22 domain family protein 2	3	2	350102
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	30	30	1.51318e+06
O75170	PP6R2_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2	3	3	2.0294e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	7	7	6.3637e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	25	15	2.46788e+06
O75182	SIN3B_HUMAN	SIN3B	Paired amphipathic helix protein Sin3b	3	3	11123.2
