Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57391.raw
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	4	4	1.49108e+06
O43353	RIPK2_HUMAN	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	1	1	11381.7
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	21	15	1.36297e+07
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	14	14	943600
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	11	11	1.57859e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	12	12	7.71337e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	4	4	2.29047e+07
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	2	2	48773.3
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	1	1	1599.51
O43427	FIBP_HUMAN	FIBP	Acidic fibroblast growth factor intracellular-binding protein	1	1	92211.1
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	8	8	320559
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	7	7	5.0914e+07
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	4	4	331928
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	7	4	789345
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	15	14	3.22948e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	8	8	5.5437e+06
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	2	2	520656
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	2	2	155022
O43583	DENR_HUMAN	DENR	Density-regulated protein	6	6	1.64969e+06
O43592	XPOT_HUMAN	XPOT	Exportin-T	19	19	8.4843e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	4	4	2.39744e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	13	13	2.7142e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	4	3	3.17144e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	4	4	1.31857e+06
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	740430
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	3	3	330337
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	6	6	798700
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	3	3	51271.4
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	1	1	6964.43
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	3	3	2.7754e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4	4	1.09433e+06
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	1.19316e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4	4	1.47069e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	5	5	1.89908e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	9	9	2.45937e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	51433.5
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	37	27	4.05972e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	1	1	339736
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	2	2	84458.9
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	11	11	1.3125e+06
O43739;Q15438;Q99418	CYH1_HUMAN;CYH2_HUMAN;CYH3_HUMAN	CYTH1;CYTH2;CYTH3	Cytohesin-3	1	0	26044.6
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	10	10	1.25869e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	4	4	381212
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	2	2	1.87378e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	9	9	1.65664e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	6	5	2.43639e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	6	6	1.04132e+07
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	13	13	5.07427e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	4	2	581870
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	2	2	36138
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	2	2	189743
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	5	5	3.32338e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	8	8	2.50347e+06
O43815	STRN_HUMAN	STRN	Striatin	3	3	70702.1
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	8	8	4.53037e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	1	1	2.23949e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	5	5	788800
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	1	1	55300
O43826	G6PT1_HUMAN	SLC37A4	Glucose-6-phosphate exchanger SLC37A4	1	1	83149.1
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	6	6	686615
O43847	NRDC_HUMAN	NRDC	Nardilysin	14	14	1.12389e+06
O43852	CALU_HUMAN	CALU	Calumenin	11	11	4.71908e+06
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	13	5	3.28858e+07
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	4	2	1.70268e+06
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	2	2	596954
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	2	2	382083
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	1	1	47871.1
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	3	3	616719
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	2	2	794251
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	12	12	6.2305e+06
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	1	0	38486.5
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	3	3	190706
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	8	8	1.05826e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	4	4	1.26935e+06
O60244	MED14_HUMAN	MED14	Mediator of RNA polymerase II transcription subunit 14	6	6	205770
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	1	1	3788.35
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	4	3	719615
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	26	19	6.45923e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	14	13	486919
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	9	9	150321
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	2	2	19878.4
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	11	11	711967
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	16	16	954428
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	4	4	17174.1
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	10	10	9.82863e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	5	5	233775
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	4	1	1.33027e+07
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	5	5	271144
O60437	PEPL_HUMAN	PPL	Periplakin	14	14	1.67864e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	2	2	64559.8
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	1	1	13321.1
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	3	3	391782
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	19	17	1.49008e+07
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	5	5	2.42612e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	2	2	66142.4
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	9	9	1.03614e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	8	8	1.44678e+06
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	13	13	9.59856e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	7	7	1.57512e+06
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	5	5	2.72466e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	9	9	1.30636e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	6	6	1.11869e+06
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	5	4	230623
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	4	4	71745.1
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	19	19	3.00824e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	2	2	166550
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	20	20	9.56406e+06
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	1	1	8593.26
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	1	1	61384.7
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	5	5	1.67137e+07
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	11	11	6.07463e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1	1	711822
O60675	MAFK_HUMAN	MAFK	Transcription factor MafK	1	1	3.26174e+07
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	8	8	1.70699e+06
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	6	4	1.30595e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	16	16	3.02139e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	14	14	1.30734e+06
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	401253
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	3	0	3.81338e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	16	16	3.85462e+06
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	5	5	2.10349e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	18	18	1.63605e+06
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	2	2	87117.6
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	3	3	36439.3
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879;Q99880	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC13;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	2	0	2.5488e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	5	4	427848
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	8	8	425915
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	5	5	1.84488e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	3	3	25318.3
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	343465
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	14	13	5.62521e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	27	27	4.11761e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	4	4	4.72581e+06
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	2	2	779103
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	6	6	1.45362e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	12	8	1.04411e+06
O60888	CUTA_HUMAN	CUTA	Protein CutA	2	2	3.69563e+06
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	9	4	2.66444e+06
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	3	3	7.32442e+06
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	3	3	1.73258e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2	2	12675.8
O60930	RNH1_HUMAN	RNASEH1	Ribonuclease H1	2	2	97454.3
O60934	NBN_HUMAN	NBN	Nibrin	11	11	245421
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	4	4	1.19041e+06
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	3	3	12095
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	5	5	1.52186e+07
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	6	6	1.39486e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	2	2	6156.62
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	15	15	4.75666e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	18	14	1.24841e+06
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	5	5	468894
O75127	PTCD1_HUMAN	PTCD1	Pentatricopeptide repeat-containing protein 1, mitochondrial	1	1	57720.1
O75131	CPNE3_HUMAN	CPNE3	Copine-3	13	12	4.62964e+06
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	5	5	4.53262e+06
O75147	OBSL1_HUMAN	OBSL1	Obscurin-like protein 1	1	1	37019.9
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	11	10	619518
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	16	10	819858
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	17	17	7.30732e+06
O75154;Q86YS3	RFIP3_HUMAN;RFIP4_HUMAN	RAB11FIP3;RAB11FIP4	Rab11 family-interacting protein 3	1	0	86076.5
O75164	KDM4A_HUMAN	KDM4A	Lysine-specific demethylase 4A	1	1	170412
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	13	13	210632
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	5	5	2.17778e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	6	6	210202
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	1	0	106662
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	1	1	2811.5
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	7	7	3.15765e+06
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	3	3	2.50598e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	13	13	1.42646e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	7	7	130179
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	2	2	1.11106e+06
O75330	HMMR_HUMAN	HMMR	Hyaluronan mediated motility receptor	1	1	2826.32
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	5	5	9.00779e+06
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	6	6	5.50391e+06
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	3	3	438026
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	8	6	7.59508e+06
O75352	MPU1_HUMAN	MPDU1	Mannose-P-dolichol utilization defect 1 protein	1	1	3.60416e+06
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	16	14	9.1288e+06
O75368	SH3L1_HUMAN	SH3BGRL	SH3 domain-binding glutamic acid-rich-like protein	4	4	830734
O75369	FLNB_HUMAN	FLNB	Filamin-B	105	97	2.45513e+07
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	1	1	280856
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	3	3	1.8551e+06
O75381	PEX14_HUMAN	PEX14	Peroxisomal membrane protein PEX14	4	4	3.64622e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	7	7	8.80383e+06
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	3	3	36202.4
O75394	RM33_HUMAN	MRPL33	39S ribosomal protein L33, mitochondrial	1	1	6121.02
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	7	7	1.39182e+07
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	10	9	4.0774e+06
O75414	NDK6_HUMAN	NME6	Nucleoside diphosphate kinase 6	2	2	154882
O75431	MTX2_HUMAN	MTX2	Metaxin-2	2	2	788895
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	10	10	2.34606e+06
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	4	4	3.47955e+06
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	13	13	1.72646e+06
O75448	MED24_HUMAN	MED24	Mediator of RNA polymerase II transcription subunit 24	2	2	131701
O75449	KTNA1_HUMAN	KATNA1	Katanin p60 ATPase-containing subunit A1	4	3	38692.7
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	9	9	2.60046e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	5	5	775285
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	6	6	2.35936e+06
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3	1	249948
O75496	GEMI_HUMAN	GMNN	Geminin	2	2	96687.1
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	1	1	233865
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	9	9	2.84818e+06
O75530	EED_HUMAN	EED	Polycomb protein EED	6	6	2.24188e+06
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	4	4	3.74727e+07
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	30	30	8.25313e+06
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	23	23	2.24911e+06
O75554	WBP4_HUMAN	WBP4	WW domain-binding protein 4	1	1	5606.21
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	5	5	3.69581e+07
O75582	KS6A5_HUMAN	RPS6KA5	Ribosomal protein S6 kinase alpha-5	1	0	69261.9
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	2	2	13143.7
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	3	3	76134
O75607	NPM3_HUMAN	NPM3	Nucleoplasmin-3	2	2	948809
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	4	4	5.9944e+06
O75616	ERAL1_HUMAN	ERAL1	GTPase Era, mitochondrial	8	8	302293
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	56	56	5.74535e+06
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	5	5	2.07625e+06
O75674	TM1L1_HUMAN	TOM1L1	TOM1-like protein 1	4	4	394151
O75676	KS6A4_HUMAN	RPS6KA4	Ribosomal protein S6 kinase alpha-4	3	3	377099
O75683	SURF6_HUMAN	SURF6	Surfeit locus protein 6	7	7	4.00692e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	1	1	51835.9
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	18	18	1.46779e+07
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	23	23	1.99819e+06
O75695	XRP2_HUMAN	RP2	Protein XRP2	2	2	510659
O75717	WDHD1_HUMAN	WDHD1	WD repeat and HMG-box DNA-binding protein 1	16	16	3.19818e+07
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	6	6	429952
O75746	CMC1_HUMAN	SLC25A12	Calcium-binding mitochondrial carrier protein Aralar1	8	8	1.70505e+06
O75787	RENR_HUMAN	ATP6AP2	Renin receptor	2	2	1.17118e+06
O75792	RNH2A_HUMAN	RNASEH2A	Ribonuclease H2 subunit A	7	7	116693
O75794	CD123_HUMAN	CDC123	Cell division cycle protein 123 homolog	4	4	972129
O75815	BCAR3_HUMAN	BCAR3	Breast cancer anti-estrogen resistance protein 3	3	3	8039.55
O75817	POP7_HUMAN	POP7	Ribonuclease P protein subunit p20	1	1	411971
O75818	RPP40_HUMAN	RPP40	Ribonuclease P protein subunit p40	2	2	20890
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	11	11	4.38905e+06
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	10	10	5.39566e+06
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	2	2	1.10158e+06
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	5	5	1.55061e+06
O75843	AP1G2_HUMAN	AP1G2	AP-1 complex subunit gamma-like 2	1	1	7173.18
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	6	6	1.81957e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	15	15	5.10842e+06
O75880	SCO1_HUMAN	SCO1	Protein SCO1 homolog, mitochondrial	3	3	683748
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	1	1	1.09071e+06
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	2	2	3.13036e+06
O75907	DGAT1_HUMAN	DGAT1	Diacylglycerol O-acyltransferase 1	1	1	6896.32
O75909	CCNK_HUMAN	CCNK	Cyclin-K	4	4	438555
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	1	1	790137
O75925;O75928	PIAS1_HUMAN;PIAS2_HUMAN	PIAS1;PIAS2	E3 SUMO-protein ligase PIAS1	1	0	584078
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	9	9	794494
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	4	4	5.34738e+06
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	7	7	1.59564e+06
O75940	SPF30_HUMAN	SMNDC1	Survival of motor neuron-related-splicing factor 30	3	3	4.5139e+06
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	7	7	5.45208e+06
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	17	17	5.30077e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	4	4	7.53834e+06
O75976	CBPD_HUMAN	CPD	Carboxypeptidase D	10	10	1.05503e+07
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	11	11	8.02832e+06
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	11	11	5.77728e+06
O76024	WFS1_HUMAN	WFS1	Wolframin	2	2	315466
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	17	17	3.66891e+06
O76054	S14L2_HUMAN	SEC14L2	SEC14-like protein 2	1	1	120893
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	5	5	313866
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	17	17	9.03732e+07
O76095	JTB_HUMAN	JTB	Protein JTB	1	1	33024.4
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	3	3	90396.7
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	18	15	1.92094e+06
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	3	3	140998
O94822	LTN1_HUMAN	LTN1	E3 ubiquitin-protein ligase listerin	6	6	84314.5
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	10	10	2.74775e+06
O94842	TOX4_HUMAN	TOX4	TOX high mobility group box family member 4	5	4	115214
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	8	8	283756
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	14	14	2.56765e+06
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	1	1	59818.8
O94880	PHF14_HUMAN	PHF14	PHD finger protein 14	3	3	61572.8
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	5	5	268207
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	8	8	1.24614e+06
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	5	5	3.51785e+06
O94905	ERLN2_HUMAN	ERLIN2	Erlin-2	10	8	2.01217e+06
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	22	22	1.38417e+06
O94913	PCF11_HUMAN	PCF11	Pre-mRNA cleavage complex 2 protein Pcf11	5	5	406626
O94915	FRYL_HUMAN	FRYL	Protein furry homolog-like	3	3	1.05919e+06
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	1	1	8620.58
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	8	8	5.79638e+06
