Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57359.raw
O15085	ARHGB_HUMAN	ARHGEF11	Rho guanine nucleotide exchange factor 11	2	2	2118.01
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	1	1	161059
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	7	7	2.40772e+06
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	2	2	163923
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	11	11	1.44566e+07
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	1	1	2449.26
O15120	PLCB_HUMAN	AGPAT2	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	3	3	723227
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	2	2	61921.3
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	10	10	1.77639e+06
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	3	3	2.5039e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	12	11	1.98833e+06
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	12	12	6.31164e+06
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	7	7	2.50693e+06
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	8	8	3.35463e+07
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	4	4	972222
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	9	9	471462
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	8	8	7.05272e+06
O15182	CETN3_HUMAN	CETN3	Centrin-3	1	1	5699.04
O15211	RGL2_HUMAN	RGL2	Ral guanine nucleotide dissociation stimulator-like 2	1	1	1379.58
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	5	5	4.32542e+06
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	11	11	2.18112e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	18	18	3.45085e+06
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	7	7	1.00776e+06
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	21	20	1.893e+06
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	10	10	250653
O15234	CASC3_HUMAN	CASC3	Protein CASC3	7	7	480678
O15235	RT12_HUMAN	MRPS12	28S ribosomal protein S12, mitochondrial	2	2	816470
O15243	OBRG_HUMAN	LEPROT	Leptin receptor gene-related protein	1	1	1853.48
O15258	RER1_HUMAN	RER1	Protein RER1	4	4	555917
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	4	4	5.22524e+06
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	9	9	5.66883e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	8	8	213362
O15287	FANCG_HUMAN	FANCG	Fanconi anemia group G protein	2	2	5208.24
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	27	27	1.16769e+07
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	10	10	1.48439e+06
O15318	RPC7_HUMAN	POLR3G	DNA-directed RNA polymerase III subunit RPC7	1	1	14008.9
O15321	TM9S1_HUMAN	TM9SF1	Transmembrane 9 superfamily member 1	7	7	371204
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	10	10	600941
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	4	4	6.30974e+06
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	16	16	2.41613e+06
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	25	23	1.59697e+06
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	17	17	3.61049e+06
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	10	10	2.85684e+06
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	5	5	177987
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	16	15	9.7562e+06
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	12	12	1.51158e+07
O15397	IPO8_HUMAN	IPO8	Importin-8	10	10	1.91386e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	3	3	871450
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	3	3	150465
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	9	9	3.34324e+06
O15431	COPT1_HUMAN	SLC31A1	High affinity copper uptake protein 1	2	2	839006
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	16	16	5.88634e+06
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	5	5	629448
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	8	8	1.53588e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	10	10	380612
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	7	7	1.09881e+06
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	4	4	93513.8
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	5	5	2.52737e+06
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	3	3	171231
O15516	CLOCK_HUMAN	CLOCK	Circadian locomoter output cycles protein kaput	1	1	390267
O15525	MAFG_HUMAN	MAFG	Transcription factor MafG	3	2	221137
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	4	1	954307
O15533	TPSN_HUMAN	TAPBP	Tapasin	4	4	5.76499e+06
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	6	5	491586
O15550	KDM6A_HUMAN	KDM6A	Lysine-specific demethylase 6A	2	2	1677.7
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	3	3	5.0067e+06
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	29	27	8.58149e+06
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	10	10	3.07536e+06
O43149	ZZEF1_HUMAN	ZZEF1	Zinc finger ZZ-type and EF-hand domain-containing protein 1	11	11	571808
O43150	ASAP2_HUMAN	ASAP2	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2	1	1	1437.01
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	7	7	211444
O43157	PLXB1_HUMAN	PLXNB1	Plexin-B1	2	2	2145.78
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	12	12	707957
O43164	PJA2_HUMAN	PJA2	E3 ubiquitin-protein ligase Praja-2	3	3	51283.7
O43166	SI1L1_HUMAN	SIPA1L1	Signal-induced proliferation-associated 1-like protein 1	4	4	202687
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	3	3	3.37495e+06
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	16	16	1.26514e+06
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	19	19	2.11745e+07
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	5	5	2.09501e+06
O43187	IRAK2_HUMAN	IRAK2	Interleukin-1 receptor-associated kinase-like 2	1	1	821.604
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	11	11	3.82381e+07
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	24	24	3.52557e+06
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	5	2	2.41048e+06
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	8	8	947640
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	15	15	3.31664e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	27	27	8.11174e+06
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	6	6	6.4472e+06
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	5	5	5.56017e+06
O43298	ZBT43_HUMAN	ZBTB43	Zinc finger and BTB domain-containing protein 43	1	1	8738.95
O43299	AP5Z1_HUMAN	AP5Z1	AP-5 complex subunit zeta-1	2	2	151643
O43310	CTIF_HUMAN	CTIF	CBP80/20-dependent translation initiation factor	4	4	71146.8
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	9	8	987298
O43318	M3K7_HUMAN	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	3	3	92189
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	6	6	2.19551e+06
O43353	RIPK2_HUMAN	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	2	2	5963.85
O43379	WDR62_HUMAN	WDR62	WD repeat-containing protein 62	2	2	97803.9
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	27	20	2.08412e+07
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	20	20	2.56439e+06
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	14	14	2.80396e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	12	12	5.92077e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	4	4	350454
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	3	3	3.35993e+06
O43422	P52K_HUMAN	THAP12	52 kDa repressor of the inhibitor of the protein kinase	1	1	88625
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	5	5	295340
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	10	10	256174
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	7	7	3.00274e+07
O43462	MBTP2_HUMAN	MBTPS2	Membrane-bound transcription factor site-2 protease	1	1	1.46291e+06
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	4	3	573844
O43474	KLF4_HUMAN	KLF4	Krueppel-like factor 4	1	1	3054.76
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	8	5	1.02668e+06
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	23	21	1.20735e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	7	7	486672
O43502	RA51C_HUMAN	RAD51C	DNA repair protein RAD51 homolog 3	1	1	6016.71
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	4	4	829821
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	4	4	1.31451e+06
O43524	FOXO3_HUMAN	FOXO3	Forkhead box protein O3	1	1	119945
O43567	RNF13_HUMAN	RNF13	E3 ubiquitin-protein ligase RNF13	2	2	4234.56
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	4	4	1.10723e+06
O43583	DENR_HUMAN	DENR	Density-regulated protein	6	6	1.67195e+06
O43592	XPOT_HUMAN	XPOT	Exportin-T	24	24	1.0896e+07
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	3	3	2.99648e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	15	15	2.53209e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	6	5	1.70557e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	5	5	645598
O43639	NCK2_HUMAN	NCK2	Cytoplasmic protein NCK2	2	2	396989
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	473959
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	4	4	1.58935e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	17	17	504337
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	11	11	989051
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	2	2	185951
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	7	7	3.04494e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4	4	1.381e+06
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	1.72905e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4	4	1.83218e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	8	8	2.11501e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	11	11	3.13788e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	242677
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	48	31	1.75427e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	2	2	538344
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	4	4	7.1908e+06
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	3	3	251971
O43716	GATC_HUMAN	GATC	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	4	4	184204
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	19	19	1.87644e+06
O43731	ERD23_HUMAN	KDELR3	ER lumen protein-retaining receptor 3	1	1	14207.6
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	18	18	2.60545e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	4	4	3.07329e+06
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	3	3	1.42815e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	9	9	1.44156e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	7	6	3.61703e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	8	8	8.10878e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	17	17	5.04388e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	13	11	478664
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	3	3	415498
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	3	3	5.42282e+06
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	9	9	2.62511e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	10	10	3.4208e+06
O43815	STRN_HUMAN	STRN	Striatin	12	12	1.62579e+06
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	10	10	5.7222e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	2	2	1.98377e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	12	12	4.14107e+06
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	3	3	81004.1
O43826	G6PT1_HUMAN	SLC37A4	Glucose-6-phosphate exchanger SLC37A4	2	2	229968
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	13	13	1.25472e+07
O43847	NRDC_HUMAN	NRDC	Nardilysin	23	23	1.95585e+06
O43852	CALU_HUMAN	CALU	Calumenin	14	14	5.55257e+06
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	14	6	2.07216e+07
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	1	1	62372.2
O43900	PRIC3_HUMAN	PRICKLE3	Prickle planar cell polarity protein 3	2	2	21158.3
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	6	6	505647
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	6	6	2.98975e+06
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	3	3	9609.12
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	6	6	2.76985e+06
O43933	PEX1_HUMAN	PEX1	Peroxisome biogenesis factor 1	7	7	2.71455e+06
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	2	2	473151
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	18	16	3.81503e+06
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	2	2	1.31468e+06
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	3	3	1.02152e+06
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	14	14	2.91519e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	6	6	1.16147e+06
O60244	MED14_HUMAN	MED14	Mediator of RNA polymerase II transcription subunit 14	7	7	1.216e+06
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	5	5	350839
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	10	8	1.57732e+06
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	37	27	2.09533e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	27	25	1.08381e+06
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	26	26	8.17096e+06
O60293	ZC3H1_HUMAN	ZFC3H1	Zinc finger C3H1 domain-containing protein	7	7	6181.66
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	7	7	467270
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	18	18	7.51423e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	26	26	1.12492e+06
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	12	12	1.3466e+06
O60333	KIF1B_HUMAN	KIF1B	Kinesin-like protein KIF1B	6	3	1.66141e+06
O60337	MARH6_HUMAN	MARCHF6	E3 ubiquitin-protein ligase MARCHF6	2	2	6424.99
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	13	13	5.665e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	11	11	1.42614e+06
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	1	1	2.77031e+06
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	7	7	722876
O60437	PEPL_HUMAN	PPL	Periplakin	32	32	2.54731e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	6	6	878839
O60447	EVI5_HUMAN	EVI5	Ecotropic viral integration site 5 protein homolog	2	2	3229.59
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	1	1	82090.6
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	4	4	160768
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	25	22	8.10422e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	5	5	2.91726e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	5	5	469843
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	18	18	2.07629e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	8	8	2.08515e+06
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	18	18	9.44347e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	11	11	1.30384e+06
O60513	B4GT4_HUMAN	B4GALT4	Beta-1,4-galactosyltransferase 4	2	2	7021.2
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	10	10	3.74715e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	14	14	1.98471e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	11	11	2.02223e+06
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	9	8	774006
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	8	8	412230
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	19	19	2.87502e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	5	5	328969
O60583	CCNT2_HUMAN	CCNT2	Cyclin-T2	2	2	1641.87
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	31	31	8.37621e+06
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	3	3	174722
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	1	1	113992
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	12	12	754842
O60658	PDE8A_HUMAN	PDE8A	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	3	3	1.1403e+07
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	18	18	4.64629e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1	1	566591
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	2	2	100186
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	10	10	2.89333e+06
O60683	PEX10_HUMAN	PEX10	Peroxisome biogenesis factor 10	2	2	65167.3
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	7	5	2.03768e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	20	20	4.2043e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	23	23	1.7446e+06
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	371317
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	4	0	5.30784e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	15	15	1.16292e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	9	9	2.19625e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	23	23	1.79566e+06
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	3	3	296481
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	7	7	188769
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	4	0	5.56865e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	15	11	3.40786e+07
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	13	13	321017
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	7	7	1.43378e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	4	4	195225
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	637457
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	18	17	6.52394e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	29	29	4.1888e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	6	6	4.18565e+06
O60870	KIN17_HUMAN	KIN	DNA/RNA-binding protein KIN17	3	3	11878.7
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	13	13	2.35144e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	10	10	1.97733e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	21	18	2.70444e+06
O60888	CUTA_HUMAN	CUTA	Protein CutA	2	2	4.05188e+06
O60906	NSMA_HUMAN	SMPD2	Sphingomyelin phosphodiesterase 2	2	2	5110.95
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	10	4	1.89282e+06
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	3	3	1.16533e+06
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	4	4	2.83406e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2	2	90398.1
O60930	RNH1_HUMAN	RNASEH1	Ribonuclease H1	2	2	75985
O60934	NBN_HUMAN	NBN	Nibrin	17	17	647602
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	5	5	778371
O60941;Q9Y4J8	DTNA_HUMAN;DTNB_HUMAN	DTNA;DTNB	Dystrobrevin beta	1	0	3876.03
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	6	6	206962
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	3	3	1.5614e+06
O75019;Q8N6C8;Q8NHL6	LIRA1_HUMAN;LIRA3_HUMAN;LIRB1_HUMAN	LILRA1;LILRA3;LILRB1	Leukocyte immunoglobulin-like receptor subfamily A member 1	1	0	6879.45
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	10	10	1.45437e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	7	4	94527.7
O75054	IGSF3_HUMAN	IGSF3	Immunoglobulin superfamily member 3	3	3	572992
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	1	1	503102
O75064	DEN4B_HUMAN	DENND4B	DENN domain-containing protein 4B	2	2	89245.6
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	19	19	4.52034e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	33	28	8.18377e+06
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	18	15	551675
O75127	PTCD1_HUMAN	PTCD1	Pentatricopeptide repeat-containing protein 1, mitochondrial	5	5	52088
O75128	COBL_HUMAN	COBL	Protein cordon-bleu	8	8	471155
O75131	CPNE3_HUMAN	CPNE3	Copine-3	17	16	5.37259e+06
O75140	DEPD5_HUMAN	DEPDC5	GATOR complex protein DEPDC5	2	2	6642.31
O75143	ATG13_HUMAN	ATG13	Autophagy-related protein 13	1	1	1305.08
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	17	17	3.47652e+06
